Country,PIN,Community,State,State_ID,District,District_ID,City,Lat,Lng,Loc_accuracy,District_1
IN,495663,Amora,Chattisgarh,37,Janjgir-champa,405,Gopalnagar,21.9723,82.3696,4,Jashpur
IN,495668,Amora,Chattisgarh,37,Janjgir-champa,405,Janjgir,21.8835,82.5836,4,Jashpur
IN,242223,Amora,Uttar Pradesh,36,Shahjahanpur,152,Sadar,27.9757,79.8449,3,Shahjahanpur
IN,272127,Amorha,Uttar Pradesh,36,Basti,185,Harraiya,26.762,82.3939,4,Basti
IN,854316,Amouna,Bihar,34,Purnia,211,Purnea,26.0343,87.2284,3,Purnia
IN,814160,Amour,Jharkhand,38,Godda,351,Meharma,24.8852,86.8957,3,Gomti
IN,209401,Amour,Uttar Pradesh,36,Kanpur Nagar,164,Amour,26.2843,80.3637,3,Kapurthala
IN,854315,Amour,Bihar,34,Purnia,211,Purnea,25.9664,87.7214,4,Purnia
IN,802214,Amoura,Bihar,34,Rohtas,234,Karakat,25.1168,84.2981,3,Rohtas
IN,851205,Amousi,Bihar,34,Khagaria,223,Khagaria,25.6947,86.7048,3,Khagaria
IN,847402,Amouza,Bihar,34,Madhubani,207,Jhanjharpur,26.2153,86.2668,3,Madhubani
IN,391101,Ampad,Gujarat,9,Vadodara,486,Vadodara,22.315,73.1438,3,Vadodara
IN,767032,Ampali,Odisha,21,Balangir,393,Titilagarh,20.5905,83.1739,4,Balangir
IN,766028,Ampani,Odisha,21,Kalahandi,395,Jaipatna,19.5804,82.6231,4,Kalahandi
IN,576211,Ampar,Karnataka,19,Udupi,569,Kundapura,13.6415,74.861,4,Udupi
IN,686578,Ampara Nirappel,Kerala,13,Kottayam,597,Meenachil,9.697,76.7241,3,Kottayam
IN,794115,Ampati,Meghalaya,18,West Garo Hills,293,Ampati,25.4623,89.9333,4,West Garo Hills
IN,535557,Ampavalli,Andhra Pradesh,2,Vizianagaram,543,Balijipeta,18.6096,83.5378,3,Vizianagaram
IN,764039,Ampawalli,Odisha,21,Koraput,398,Pottangi,18.7885,83.1179,3,Koraput
IN,110098,AMPC Delivery,Delhi,7,New Delhi,94,New Delhi,28.6114,77.2982,1,New Delhi
IN,799101,Ampinagar,Tripura,26,South Tripura,290,Ampi,23.5257,91.6588,3,South Tripura
IN,755018,Amploba,Odisha,21,Jajapur,382,Jajpur Road,20.8071,85.6347,3,Jalandhar
IN,532404,Ampolu,Andhra Pradesh,2,Srikakulam,542,Gara Mandal,18.3221,83.9846,4,Srikakulam
IN,632009,Ampuram,Tamil Nadu,25,Vellore,605,Vellore,12.8485,78.8705,3,Vellore
IN,712149,Amra,West Bengal,28,Hooghly,338,Pandua,22.8847,88.0798,4,Hooghly
IN,361006,Amra,Gujarat,9,Jamnagar,477,Jamnagar,22.461,69.9869,3,Jamnagar
IN,284303,Amra,Uttar Pradesh,36,Jhansi,166,Moth,25.687,78.903,4,Jhujhunu
IN,262201,Amra Karoor,Uttar Pradesh,36,Pilibhit,151,Bisalpur,28.2317,79.8907,3,Pilibhit
IN,814158,Amra Nawadih,Jharkhand,38,Dumka,362,Jama,24.8959,87.42,3,Dungarpur
IN,209112,Amraaudha,Uttar Pradesh,36,Kanpur Dehat,163,Kanpur Dehat,26.1973,79.8009,3,Kanpur Nagar
IN,303510,Amrabad,Rajasthan,24,Dausa,109,Dausa,26.6053,76.2739,4,Davangere
IN,509201,Amrabad,Telangana,40,Mahabub Nagar,538,Amrabad,16.3761,78.8334,4,Mahabub Nagar
IN,713214,Amrabati,West Bengal,28,Purba Bardhaman,335,Durgapur Mc,23.8798,87.5259,1,Purba Bardhaman
IN,723127,Amrabera,West Bengal,28,Purulia,340,Barabhum,23.3989,86.7677,3,Purulia
IN,503003,Amrad,Telangana,40,Nizamabad,533,Nizamabad,18.6283,78.1082,3,Nizamabad
IN,501202,Amradikalan,Telangana,40,Ranga Reddy,537,Rangareddy,17.2386,78.1824,3,K.V.Rangareddy
IN,580025,Amragol,Karnataka,19,Dharwad,562,Hubli,15.318,75.1763,1,Dharwad
IN,484110,Amraha,Madhya Pradesh,35,Shahdol,460,Sohagpur,23.629,81.4728,4,Shahdol
IN,271803,Amrahwa,Uttar Pradesh,36,Shrawasti,181,Bhinga,27.651,82.0709,4,Shrawasti
IN,713203,Amrai,West Bengal,28,Purba Bardhaman,335,Faridpur Durgapur,24.2028,87.9815,1,Purba Bardhaman
IN,224118,Amraigaon,Uttar Pradesh,36,Faizabad,177,Rudauli,26.6853,81.7092,4,Faizabad
IN,226028,Amraigaon,Uttar Pradesh,36,Lucknow,157,Lucknow,26.9128,81.0233,4,Lucknow
IN,733103,Amrail,West Bengal,28,South Dinajpur,,Balurghat,25.3266,87.858,3,South Dinajpur
IN,802154,Amrainawada,Bihar,34,Bhojpur,231,Jagdishpur,25.2879,84.4063,3,Bhojpur
IN,380026,Amraiwadi,Gujarat,9,Ahmadabad,474,Ahmadabad City,22.9764,72.836,1,Ahmed Nagar
IN,483880,Amraiyapar,Madhya Pradesh,35,Katni,450,Vijayaraghavgarh,23.6569,80.2338,3,Kaushambi
IN,382305,Amrajinamuvada,Gujarat,9,Gandhinagar,473,Dehgam,22.5137,72.8672,3,Gandhi Nagar
IN,721150,Amrakuchi,West Bengal,28,West Midnapore,344,Midnapore,22.472,87.9707,3,West Midnapore
IN,722122,Amral,West Bengal,28,Bankura,339,Bishnupur,22.9478,87.9687,3,Bankura
IN,140802,Amrala,Punjab,23,Patiala,48,Payal,30.2814,76.3539,4,Patiala
IN,425407,Amrale,Maharashtra,16,Dhule,498,Sindkheda,20.9618,74.6189,3,Dhule
IN,363655,Amran,Gujarat,9,Jamnagar,477,Jodia,22.825,70.5583,4,Jamui
IN,782448,Amrang,Assam,3,Karbi Anglong,314,Donka,25.8533,92.8827,3,Karbi Anglong
IN,781125,Amranga,Assam,3,Kamrup Metropolitan,321,Palashbari Circle,26.0365,91.5265,4,Kamrup
IN,460665,Amraoti Ghat,Madhya Pradesh,35,Betul,447,Multai,21.6407,78.2722,3,Betul
IN,360055,Amrapar,Gujarat,9,Rajkot,476,Jasdan,24.212,72.9571,3,Rajkot
IN,360490,Amrapar,Gujarat,9,Rajkot,476,Upleta,22.004,70.7119,3,Rajkot
IN,814111,Amrapara,Jharkhand,38,Pakur,353,Amrapara,24.5189,87.5704,4,Pakur
IN,384245,Amrapuara,Gujarat,9,Patan,470,Sami,23.5202,71.8677,3,Patan
IN,362268,Amrapur,Gujarat,9,Gir Somnath,479,NA,21.1652,70.4266,4,Giridh
IN,383215,Amrapur,Gujarat,9,Sabarkantha,472,Prantij,23.2322,73.1969,4,Sabarkantha
IN,362245,Amrapur Gir,Gujarat,9,Junagadh,479,NA,21.3947,70.8256,3,Junagadh
IN,382650,Amrapur Gram Bharti,Gujarat,9,Gandhinagar,473,Mansa,23.3663,73.5543,3,Gandhi Nagar
IN,387130,Amrapura,Gujarat,9,Kheda,483,Mehmedabad,23.2982,73.1972,3,Kheda
IN,713144,Amrargarh,West Bengal,28,Purba Bardhaman,335,Aushgram,23.43,87.6334,3,Purba Bardhaman
IN,721656,Amratala,West Bengal,28,Medinipur East,345,Nandigram,22.0208,87.7744,4,East Nimar
IN,811313,Amrath,Bihar,34,Jamui,238,Jamui,24.9528,86.1878,4,Janjgir-champa
IN,209622,Amratpur,Uttar Pradesh,36,Farrukhabad,159,Farrukhabad,27.4304,79.4613,4,Farrukhabad
IN,202122,Amrauli,Uttar Pradesh,36,Aligarh,143,Aligarh,27.9912,78.0542,4,Aligarh
IN,272190,Amrauli Sumali,Uttar Pradesh,36,Basti,185,Bhanpur,26.7975,82.8918,3,Basti
IN,207247,Amraulirattanpur,Uttar Pradesh,36,Etah,201,Aliganj,27.4771,79.2381,3,Etah
IN,801307,Amraura,Bihar,34,Nalanda,229,Chandi,25.3147,85.3786,4,Nalanda
IN,444602,Amravati Camp,Maharashtra,16,Amravati,503,NA,20.8142,77.5053,3,Amravati
IN,134105,Amravati Enclave,Haryana,10,Panchkula,69,Panchkula,30.7987,76.9182,1,Panchkula
IN,444601,Amravati H.O,Maharashtra,16,Amravati,503,Amravati,20.9142,77.7597,3,Amravati
IN,464665,Amrawad,Madhya Pradesh,35,Raisen,446,Baraily,23.0292,78.3409,4,Raisen
IN,365601,Amreli H.O,Gujarat,9,Amreli,480,Amreli,23.5172,71.6847,3,Amreli
IN,365601,Amreli J P,Gujarat,9,Amreli,480,Amreli,23.5172,71.6847,3,Amreli
IN,365601,Amreli M P,Gujarat,9,Amreli,480,Amreli,23.5172,71.6847,3,Amreli
IN,365601,Amreli S R,Gujarat,9,Amreli,480,Amreli,23.5172,71.6847,3,Amreli
IN,365601,Amreli T.R,Gujarat,9,Amreli,480,Amreli,23.5172,71.6847,3,Amreli
IN,391761,Amreshwar,Gujarat,9,Vadodara,486,Dabhoi,22.3069,73.4928,3,Vadodara
IN,812004,Amribishapur,Bihar,34,Bhagalpur,224,Nathnagar,25.2442,86.6791,3,Bhagalpur
IN,781307,Amrikhowa,Assam,3,Barpeta,303,NA,26.3629,91.2231,3,Barpeta
IN,144601,Amrit Bazar(Kapurthala),Punjab,23,Kapurthala,36,Kapurthala,31.3801,75.3811,3,Kapurthala
IN,262201,Amrita,Uttar Pradesh,36,Pilibhit,151,Bisalpur,28.2317,79.8907,3,Pilibhit
IN,852217,Amrita,Bihar,34,Saharsa,214,S.b.raj,25.577,86.6884,3,Saharsa
IN,700003,Amrita Bazar Partika,West Bengal,28,Kolkata,342,Kolkata,22.7101,88.3167,1,Kolkata
IN,733103,Amritakhanda Hat,West Bengal,28,South Dinajpur,,Balurghat,25.3266,87.858,3,South Dinajpur
IN,742136,Amritakunda,West Bengal,28,Murshidabad,333,Murshidabad,24.0589,88.12,3,Murshidabad
IN,641112,Amritanagar,Tamil Nadu,25,Coimbatore,632,Coimbatore South,10.8911,76.9087,3,Coimbatore
IN,721628,Amritberia,West Bengal,28,Medinipur East,345,Mahisadal,22.2498,88.1065,3,East Midnapore
IN,690546,Amrithapuri,Kerala,13,Kollam,600,Karunagapally,9.0792,76.4916,1,Kollam
IN,713358,Amritnagar,West Bengal,28,Purba Bardhaman,335,Pandabeswar,22.9455,88.4456,3,Purba Bardhaman
IN,722207,Amritpara,West Bengal,28,Bankura,339,Sonamukhi,23.0991,87.7587,3,Banswara
IN,202132,Amritpur,Uttar Pradesh,36,Aligarh,143,Aligarh,28.0783,77.906,4,Aligarh
IN,263126,Amritpur,Uttarakhand,39,Nainital,66,Nainital,29.2959,79.5588,4,Nainital
IN,844113,Amritpur,Bihar,34,Vaishali,220,Vaishali,25.9124,85.1446,4,Vaishali
IN,721150,Amritpur,West Bengal,28,West Midnapore,344,Midnapore,22.472,87.9707,3,West Midnapore
IN,143001,Amritsar G.P.O.,Punjab,23,Amritsar,49,Amritsar,31.5729,75.0058,3,Amritsar
IN,125102,Amritsar Kalan,Haryana,10,Sirsa,79,Sirsa,29.3814,75.0372,3,Sirsa
IN,143001,Amritsar Kty,Punjab,23,Amritsar,49,NA,31.5729,75.0058,3,Amritsar
IN,732208,Amrity,West Bengal,28,Malda,332,Englishbazar,25.0362,88.0045,3,Malda
IN,473332,Amrod,Madhya Pradesh,35,Ashok Nagar,459,Ashoknagar,24.8158,77.6173,3,Ashok Nagar
IN,177020,Amroh,Himachal Pradesh,11,Hamirpur(HP),,Hamirpur,31.8658,75.9414,4,Hanumangarh
IN,177024,Amroh,Himachal Pradesh,11,Hamirpur(HP),,Bhoranj,31.8658,75.9414,4,Hanumangarh
IN,144224,Amroh,Punjab,23,Hoshiarpur,38,Hoshiarpur,31.8232,75.78,1,Hoshiarpur
IN,176501,Amroh,Himachal Pradesh,11,Kangra,24,Quasba Kotla,32.1088,76.3177,4,Kangra
IN,182122,Amroh,Jammu & Kashmir,12,Udhampur,19,Ramnagar,32.704,75.4258,3,Udhampur
IN,244221,Amroha Bazar,Uttar Pradesh,36,Jyotiba Phule Nagar,137,Amroha,28.9077,78.4927,3,Jyotiba Phule Nagar
IN,244221,Amroha H.O,Uttar Pradesh,36,Jyotiba Phule Nagar,137,Amroha,28.9077,78.4927,3,Jyotiba Phule Nagar
IN,244221,Amroha Shahi Chabutra,Uttar Pradesh,36,Jyotiba Phule Nagar,137,Amroha,28.9077,78.4927,3,Jyotiba Phule Nagar
IN,284303,Amrokh,Uttar Pradesh,36,Jhansi,166,Moth,25.7821,78.9882,4,Jhujhunu
IN,388307,Amrol,Gujarat,9,Anand,482,Anklav,22.4216,71.8626,3,Anand
IN,475001,Amrol,Madhya Pradesh,35,Gwalior,421,Gwalior,25.5068,78.4253,3,Hailakandi
IN,756101,Amroli,Odisha,21,Bhadrak,378,Bhadrak,20.7818,85.4718,1,Bhadrak
IN,121102,Amroli,Haryana,10,Palwal,88,Palwal,28.2474,77.2623,3,Faridabad
IN,416509,Amroli,Maharashtra,16,Kolhapur,530,Chandgad,15.9955,74.2681,4,Kolhapur
IN,394107,Amroli,Gujarat,9,Surat,492,Chorasi,21.2508,72.8388,4,Surat
IN,391150,Amroli,Gujarat,9,Vadodara,486,Naswadi,22.2331,73.5319,4,Vadodara
IN,471405,Amronia,Madhya Pradesh,35,Chhatarpur,425,Bijawar,24.6338,79.6869,4,Chhatarpur
IN,822112,Amrora,Jharkhand,38,Garhwa,346,Garhwa,24.3993,83.4606,4,Garhwa
IN,365601,Amrpur V,Gujarat,9,Amreli,480,Amreli,23.5172,71.6847,3,Amreli
IN,722206,Amrul,West Bengal,28,Bankura,339,Indas,22.6438,88.2308,3,Bankura
IN,233231,Amrupur,Uttar Pradesh,36,Ghazipur,195,Mohammadabad Yusufpur,25.6156,83.8811,4,Ghazipur
IN,754218,Amrutamanohi,Odisha,21,Kendrapara,379,Pattamundai,21.2711,85.1772,3,Kendrapara
IN,508208,Amruth Nagar,Telangana,40,Nalgonda,539,Miryalguda,17.5196,78.822,3,Nalgonda
IN,560092,Amruthahalli,Karnataka,19,Bengaluru,583,Bangalore North,13.2257,77.575,4,Bengaluru
IN,577557,Amruthapura,Karnataka,19,Chitradurga,566,NA,13.8984,75.8046,3,Chitrakoot
IN,577228,Amruthapura,Karnataka,19,Dakshina Kannada,575,Tarikere,13.733,75.8293,3,Damoh
IN,531035,Amruthpuram.,Andhra Pradesh,2,Visakhapatnam,544,Anakapalle,17.7364,82.9948,3,Visakhapatnam
IN,572111,Amruthur,Karnataka,19,Tumakuru,571,Kunigal,12.9037,77.0649,3,Tumakuru
IN,365660,Amrutpur,Gujarat,9,Amreli,480,Amreli,21.6823,71.3701,3,Amreli
IN,756129,Amrutpur,Odisha,21,Bhadrak,378,Chandabali,20.3801,85.6327,3,Bhadrak
IN,761108,Amrutulu,Odisha,21,Ganjam,388,Surada,19.7223,84.3931,4,Ganjam
IN,364521,Amrutvel,Gujarat,9,Amreli,480,Amreli,21.447,71.7423,1,Amreli
IN,502109,Amsanipally,Telangana,40,Medak,535,NA,18.0096,78.4626,3,Medak
IN,802126,Amsari,Bihar,34,Buxar,232,Dumraon,25.5084,84.1834,4,Buxar
IN,249146,Amsari,Uttarakhand,39,Tehri Garhwal,59,Gajja,30.4374,78.537,4,Tehri Garhwal
IN,263642,Amsarkote,Uttarakhand,39,Bageshwar,63,Bageshwar,29.8518,79.7612,3,Bageshwar
IN,246149,Amsaur,Uttarakhand,39,Pauri Garhwal,61,Kotdwara,29.7855,78.5879,4,Pauri Garhwal
IN,766104,Amsena,Odisha,21,Nuapada,394,Nuapada,20.8748,82.5385,4,Nuapada
IN,493225,Amsena,Chattisgarh,37,Raipur,410,Kharora,21.366,82.1174,4,Raipur
IN,416204,Amshi Dumala,Maharashtra,16,Kolhapur,530,Karveer,17.8906,74.5193,1,Kolhapur
IN,224141,Amsin,Uttar Pradesh,36,Faizabad,177,Faizabad,26.5738,82.4373,4,Faizabad
IN,781027,Amsinggaon E (S -85),Assam,3,Kamrup Metropolitan,321,Gmc,26.1535,91.8451,3,Kamrup
IN,782425,Amsoi Bazar,Assam,3,Nagaon,305,Nagaon,26.1998,92.5175,3,Nagaon
IN,721201,Amsole,West Bengal,28,West Midnapore,344,Garhbeta-III,22.9041,87.9015,3,West Midnapore
IN,711401,Amta,West Bengal,28,Howrah,341,Howrah,22.5834,88.0104,4,Hyderabad
IN,743445,Amta,West Bengal,28,North 24 Parganas,337,Amta,22.4653,88.7803,4,North 24 Parganas
IN,574211,Amtady,Karnataka,19,Dakshina Kannada,575,Bantval,12.9319,75.0292,3,Dakshina Kannada
IN,828111,Amtal,Jharkhand,38,Dhanbad,354,Dhanbad,23.8807,86.2614,3,Dhanbad
IN,781134,Amtala,Assam,3,Kamrup Metropolitan,321,Dakhin Sarubanswar (rampur),26.0779,91.4179,4,Kamrup
IN,742121,Amtala,West Bengal,28,Murshidabad,333,Nawda,24.7251,87.9016,4,Murshidabad
IN,743337,Amtala,West Bengal,28,South 24 Parganas,343,Canning - I,22.2569,88.5694,4,South 24 Parganas
IN,742202,Amtala (Mobile),West Bengal,28,Murshidabad,333,Murshidabad,24.5917,87.942,3,Murshidabad
IN,743378,Amtali,West Bengal,28,South 24 Parganas,343,NA,22.2669,88.9111,3,South 24 Parganas
IN,799130,Amtali,Tripura,26,West Tripura,289,Sekerkote,23.4118,91.2931,1,West Tripura
IN,743378,Amtali Bazar,West Bengal,28,South 24 Parganas,343,Gosaba,22.2669,88.9111,3,South 24 Parganas
IN,721427,Amtalia,West Bengal,28,Medinipur East,345,Amtalia,22.4305,87.4447,1,East Midnapore
IN,261405,Amtamau,Uttar Pradesh,36,Sitapur,154,Mishrikh,27.4349,80.6137,3,Sitapur
IN,273212,Amtaura,Uttar Pradesh,36,Gorakhpur,188,Khajani,26.7149,83.248,4,Gorakhpur
IN,591345,Amte,Karnataka,19,Belagavi,555,Khanapur,15.6989,74.297,4,Belagavi
IN,783393,Amteka Bazar,Assam,3,Bongaigaon,319,Bijni,26.5214,90.8806,1,Boudh
IN,402106,Amtem,Maharashtra,16,Raigarh(MH),,Roha,18.9742,73.7698,1,Raigarh(MH)
IN,307510,Amthala,Rajasthan,24,Sirohi,117,NA,24.6916,72.8039,1,Sirohi
IN,431113,Amthana,Maharashtra,16,Aurangabad,515,Sillod,20.4152,75.4683,4,Aurangabad
IN,389240,Amthani,Gujarat,9,Panch Mahals,484,Kadana,23.3196,73.7593,4,Panch Mahals
IN,799261,Amtilla,Tripura,26,North Tripura,292,Saraspur,24.1597,92.0329,1,North Tripura
IN,782435,Amtola,Assam,3,Nagaon,305,Hojai,26.0028,92.856,3,Nagaon
IN,787052,Amtola Jaintpur,Assam,3,Lakhimpur,307,Lakhimpur,26.3834,92.7945,3,Lakhimpur
IN,785682,Amtoll Chintamoni,Assam,3,Sibsagar,311,Svs,26.93,94.3787,1,Sibsagar
IN,782450,Amtreng,Assam,3,Karbi Anglong,314,Hamren,26.1303,92.741,1,Karbi Anglong
IN,591102,Amtur,Karnataka,19,Belagavi,555,Bailhongal,15.7696,74.8439,4,Belagavi
IN,843334,Amua,Bihar,34,Sitamarhi,206,Piprahi,26.158,85.8601,3,Sitamarhi
IN,517421,Amudala,Andhra Pradesh,2,Chittoor,554,Chittoor,13.2166,79.2876,3,Chittoor
IN,533284,Amudalabanda,Andhra Pradesh,2,East Godavari,545,Gangavaram,17.3943,81.889,4,East Godavari
IN,522314,Amudalapalli,Andhra Pradesh,2,Guntur,548,Nizampatnam,15.9235,80.6574,3,Guntur
IN,505470,Amudalapalli,Telangana,40,Karimnagar,534,NA,18.6399,79.0286,3,Karim Nagar
IN,521312,Amudalapalli,Andhra Pradesh,2,Krishna,547,Vunguturu,16.3502,80.6252,3,Krishna
IN,521324,Amudalapalli,Andhra Pradesh,2,Krishna,547,Bantumilli,16.448,81.2907,3,Krishna
IN,522257,Amudarlanka,Andhra Pradesh,2,Guntur,548,Bhattiprole,16.1209,79.6508,3,Guntur
IN,384170,Amudh,Gujarat,9,Mahesana,471,Unjha,23.8171,72.3808,3,Mahesana
IN,743273,Amudia,West Bengal,28,North 24 Parganas,337,Amudia,23.1406,88.5427,3,North 24 Parganas
IN,604405,Amudur,Tamil Nadu,25,Tiruvannamalai,606,Vandavasi,12.395,79.6724,4,Tiruvannamalai
IN,524132,Amuduru,Andhra Pradesh,2,S.P.S. Nellore,550,Venkatagiri,14.4268,79.7344,4,Nellore
IN,713514,Amul,West Bengal,28,Purba Bardhaman,335,Katwa,23.3392,88.3057,1,Purba Bardhaman
IN,388001,Amuldairy  (Anand),Gujarat,9,Anand,482,Anand,22.8826,73.0998,1,Anand
IN,450001,Amulla,Madhya Pradesh,35,Burhanpur,467,Nepanagar,21.9312,76.1454,3,Burhanpur
IN,132024,Amupur,Haryana,10,Karnal,74,Nissing,29.6966,76.7901,3,Karnal
IN,621204,Amur,Tamil Nadu,25,Tiruchirappalli,614,Musiri,10.9154,78.5479,4,Tiruchirappalli
IN,610101,Amur,Tamil Nadu,25,Thiruvarur,619,Tiruvarur,10.8002,79.7183,4,Tiruvarur
IN,607209,Amur,Tamil Nadu,25,Viluppuram,607,Tirukkoyilur,11.8367,79.311,4,Villupuram
IN,721260,Amuria,West Bengal,28,West Midnapore,344,Midnapore,22.8464,88.1806,3,West Midnapore
IN,276138,Amuwari,Uttar Pradesh,36,Azamgarh,191,Sagari,26.3586,82.9177,3,Azamgarh
IN,486446,Amwa,Madhya Pradesh,35,Rewa,430,Sirmour,24.586,81.2785,4,Rewa
IN,271831,Amwa,Uttar Pradesh,36,Shrawasti,181,Bhinga,27.6547,81.884,4,Shrawasti
IN,274305,Amwa Bazar,Uttar Pradesh,36,Kushinagar,189,Hata,26.8677,83.8369,4,Kushinagar
IN,845459,Amwa Majhar,Bihar,34,West Champaran,203,Bettiah,26.7362,84.5818,4,West Champaran
IN,271882,Amwa Molvi,Uttar Pradesh,36,Bahraich,180,Nanpara,27.7034,81.573,3,Bahraich
IN,841428,Amwa Nakchhed,Bihar,34,Gopalganj,217,Gopalganj,26.5061,84.4101,4,Gorakhpur
IN,271865,Amwa Pokhar,Uttar Pradesh,36,Bahraich,180,Nanpara,27.7089,81.5568,3,Bahraich
IN,271203,Amwabas,Uttar Pradesh,36,Balrampur,182,Tulsipur,27.2829,82.4693,3,Balrampur
IN,273157,Amwabujurg,Uttar Pradesh,36,Maharajganj,187,Farenda,27.1454,83.2762,3,Maharajganj
IN,824231,Amwan,Bihar,34,Gaya,236,Bodhgaya,24.714,84.9874,4,Gaya
IN,231212,Amwar,Uttar Pradesh,36,Sonbhadra,200,Mirzapur Sadar,24.131,83.2977,4,Sonbhadra
IN,263645,Amyari,Uttarakhand,39,Almora,64,Ranikhet,29.7241,79.3671,3,Almora
IN,314801,Amzara,Rajasthan,24,Dungarpur,124,NA,23.9609,73.5682,3,Durg
IN,306703,Ana,Rajasthan,24,Pali,118,Desuri,25.2902,73.4944,4,Pali
IN,455118,Anabad,Madhya Pradesh,35,Dewas,437,Sonkutch,22.9058,76.7641,3,Dewas
IN,577534,Anaberu,Karnataka,19,Davanagere,567,NA,14.3244,76.0713,3,Davangere
IN,585223,Anabi,Karnataka,19,Yadgir,580,Shahapur,16.7154,76.7979,3,Yadgir
IN,577528,Anaburu,Karnataka,19,Davanagere,567,NA,14.5968,76.4055,4,Davangere
IN,695541,Anad,Kerala,13,Thiruvananthapuram,601,Nedumangad,8.6653,76.9931,4,Thiruvananthapuram
IN,393110,Anadhara,Gujarat,9,Bharuch,488,Jhagadia,22.296,73.3135,3,Bharuch
IN,307511,Anadra,Rajasthan,24,Sirohi,117,Reodar,24.6369,72.6529,4,Sirohi
IN,576211,Anagalli,Karnataka,19,Udupi,569,Kundapura,13.6342,74.7161,4,Udupi
IN,413214,Anagar,Maharashtra,16,Solapur,526,Mohol,17.8736,75.6408,3,Solapur
IN,761016,Anagha,Odisha,21,Gajapati,389,R.udayagiri,19.4879,84.4721,3,Gajapati
IN,577556,Anagodu,Karnataka,19,Davanagere,567,Davanangere,14.3935,76.0449,4,Davangere
IN,587116,Anagwadi,Karnataka,19,Bagalkote,556,Bilgi,15.9334,75.7925,3,Bagalkot
IN,175123,Anah,Himachal Pradesh,11,Kullu,26,Banjar(T),31.5935,77.2352,3,Kullu
IN,321001,Anahgatebharatpur,Rajasthan,24,Bharatpur,105,Bharatpur,27.175,77.5911,3,Bharatpur
IN,221201,Anai,Uttar Pradesh,36,Varanasi,197,Varanasi,25.4508,82.7366,4,Varanasi
IN,603312,Anaicut,Tamil Nadu,25,Kancheepuram,604,NA,12.767,79.9148,3,Kanchipuram
IN,209202,Anaie,Uttar Pradesh,36,Kanpur Dehat,163,Bilhaur,26.8675,79.9703,3,Kanpur Nagar
IN,627651,Anaigudi,Tamil Nadu,25,Tirunelveli,628,Radhapuram,8.3202,77.9384,3,Tirunelveli
IN,723148,Anaijambad,West Bengal,28,Purulia,340,Hutmura,23.5693,87.1521,1,Purulia
IN,614602,Anaikadu,Tamil Nadu,25,Thanjavur,620,Pattukottai,10.3986,79.2456,3,Thanjavur
IN,627654,Anaikarai,Tamil Nadu,25,Tirunelveli,628,Radhapuram,8.4471,77.6237,4,Tirunelveli
IN,625582,Anaikaraipatti,Tamil Nadu,25,Theni,624,Bodinayakanur,9.5569,77.5544,3,Theni
IN,609102,Anaikaranchatram,Tamil Nadu,25,Nagapattinam,618,Sirkali,12.4025,79.9866,3,Nagapattinam
IN,609102,Anaikaranchatram South,Tamil Nadu,25,Nagapattinam,618,Sirkali,12.4025,79.9866,3,Nagapattinam
IN,641108,Anaikatti,Tamil Nadu,25,Coimbatore,632,Coimbatore North,11.1162,76.7549,4,Coimbatore
IN,632101,Anaikkattu,Tamil Nadu,25,Vellore,605,Vellore,12.8765,78.9871,4,Vellore
IN,612902,Anaikudam,Tamil Nadu,25,Ariyalur,616,Jayamkondacholapuram,11.1478,79.4053,3,Ariyalur
IN,612105,Anaikudi,Tamil Nadu,25,Thanjavur,620,Tiruvidamarudur,11.0097,79.4349,3,Thanjavur
IN,613204,Anaikudi,Tamil Nadu,25,Thanjavur,620,Thiruvaiyaru,10.9701,79.0712,3,Thanjavur
IN,627117,Anaikulam,Tamil Nadu,25,Tirunelveli,628,Radhapuram,9.0079,77.4532,4,Tirunelveli
IN,627859,Anaikulam,Tamil Nadu,25,Tirunelveli,628,Virakeralampudur,9.0079,77.4532,4,Tirunelveli
IN,626129,Anaikulam,Tamil Nadu,25,Virudhunagar,625,Tiruchuli,9.4841,77.9428,4,Virudhunagar
IN,610105,Anaikuppam,Tamil Nadu,25,Thiruvarur,619,Nannilam,10.8923,79.5912,3,Tiruvarur
IN,626130,Anaikuttam,Tamil Nadu,25,Virudhunagar,625,Virudhunagar,9.4721,77.8409,3,Virudhunagar
IN,642104,Anaimalai,Tamil Nadu,25,Coimbatore,632,Pollachi,10.583,76.9344,4,Coimbatore
IN,632507,Anaimallur,Tamil Nadu,25,Ranipet,605,Arcot,12.8361,79.2788,4,Vellore
IN,627423,Anaintha Perumal Nadanur,Tamil Nadu,25,Tirunelveli,628,Alangulam,9.0263,77.7097,3,Tirunelveli
IN,631003,Anaipakkam,Tamil Nadu,25,Ranipet,605,Arakkonam,13.1511,79.7309,4,Vellore
IN,638752,Anaipalayam,Tamil Nadu,25,Erode,610,Erode,11.1689,77.4543,1,Etah
IN,637401,Anaipalayam,Tamil Nadu,25,Namakkal,609,Rasipuram,11.4488,78.1413,3,Namakkal
IN,624219,Anaipatti,Tamil Nadu,25,Dindigul,612,Dindigul,10.2722,78.1358,3,Dindigul
IN,624620,Anaipatti,Tamil Nadu,25,Dindigul,612,Vedasandur,10.5842,78.2901,3,Dindigul
IN,802302,Anaith,Bihar,34,Bhojpur,231,Arrah,25.6261,84.1362,1,Bhojpur
